"Time","Interest","Cliche","Dumb","WTF","Funny"
"3780","62","1","1","1","1"
"3782","62","1","1","1","1"
"3784","62","1","1","1","1"
"3786","62","1","1","1","1"
"3788","62","1","1","1","1"
"3790","62","1","1","1","1"
"3792","62","1","1","1","1"
"3794","62","1","1","1","1"
"3796","62","1","1","1","1"
"3798","62","1","1","1","1"
"3800","62","1","1","1","1"
"3802","62","1","1","1","1"
"3804","62","1","1","1","1"
"3806","62","1","1","1","1"
"3808","62","1","1","1","1"
"3810","62","1","1","1","1"
"3812","62","1","1","1","1"
"3814","62","1","1","1","1"
"3816","62","1","1","1","1"
"3818","62","1","1","1","1"
"3820","62","1","1","1","1"
"3822","62","1","1","1","1"
"3824","62","1","1","1","1"
"3826","62","1","1","1","1"
"3828","62","1","1","1","1"
"3830","62","1","1","1","1"
"3832","62","1","1","1","1"
"3834","62","1","1","1","1"
"3836","62","1","1","1","1"
"3838","62","1","1","1","1"
"3840","62","1","1","1","1"
"3842","70","1","1","1","1"
"3844","70","1","1","1","1"
"3846","70","1","1","1","1"
"3848","70","1","1","1","1"
"3850","70","1","1","1","1"
"3852","70","1","1","1","1"
"3854","70","1","1","1","1"
"3856","70","1","1","1","1"
"3858","72","1","1","1","1"
"3860","72","1","1","1","1"
"3862","72","1","1","1","1"
"3864","72","1","1","1","1"
"3866","60","1","1","1","1"
"3868","60","1","1","1","1"
"3870","60","1","1","1","1"
"3872","56","1","1","1","1"
"3874","56","1","1","1","1"
"3876","56","1","1","1","1"
"3878","56","1","1","1","1"
"3880","56","1","1","1","1"
"3882","56","1","1","1","1"
"3884","56","1","1","1","1"
"3886","56","1","1","1","1"
"3888","56","1","1","1","1"
"3890","56","1","1","1","1"
"3892","56","1","1","1","1"
"3894","56","1","1","1","1"
"3896","56","1","1","1","1"
"3898","56","1","1","1","1"
"3900","56","1","1","1","1"
"3902","56","1","1","1","1"
"3904","56","1","1","1","1"
"3906","64","1","1","1","1"
"3908","64","1","1","1","1"
"3910","64","1","1","1","1"
"3912","64","1","1","1","1"
"3914","64","1","1","1","1"
"3916","64","1","1","1","1"
"3918","64","1","1","1","1"
"3920","64","1","1","1","1"
"3922","64","1","1","1","1"
"3924","64","1","1","1","1"
"3926","64","1","1","1","1"
"3928","64","1","1","1","1"
"3930","64","1","1","1","1"
"3932","64","1","1","1","1"
"3934","64","1","1","1","1"
"3936","64","1","1","1","1"
"3938","64","1","1","1","1"
"3940","64","1","1","1","1"
"3942","64","1","1","1","1"
"3944","64","1","1","1","1"
"3946","64","1","1","1","1"
"3948","64","1","1","1","1"
"3950","64","1","1","1","1"
"3952","64","1","1","1","1"
"3954","64","1","1","1","1"
"3956","64","1","1","1","1"
"3958","64","1","1","1","1"
"3960","64","1","1","1","1"
"3962","64","1","1","1","1"
"3964","64","1","1","1","1"
"3966","64","1","1","1","1"
"3968","64","1","1","1","1"
"3970","64","1","1","1","1"
"3972","64","1","1","1","1"
"3974","64","1","1","1","1"
"3976","64","1","1","1","1"
"3978","64","1","1","1","1"
"3980","64","1","1","1","1"
"3982","64","1","1","1","1"
"3984","64","1","1","1","1"
"3986","64","1","1","1","1"
"3988","64","1","1","1","1"
"3990","64","1","1","1","1"
"3992","64","1","1","1","1"
"3994","64","1","1","1","1"
"3996","64","1","1","1","1"
"3998","64","1","1","1","1"
"4000","64","1","1","1","1"
"4002","64","1","1","1","1"
"4004","64","1","1","1","1"
"4006","64","1","1","1","1"
"4008","64","1","1","1","1"
"4010","64","1","1","1","1"
"4012","64","1","1","1","1"
"4014","64","1","1","1","1"
"4016","64","1","1","1","1"
"4018","64","1","1","1","1"
"4020","64","1","1","1","1"
"4022","64","1","1","1","1"
"4024","64","1","1","1","1"
"4026","64","1","1","1","1"
"4028","64","1","1","1","1"
"4030","64","1","1","1","1"
"4032","64","1","1","1","1"
"4034","64","1","1","1","1"
"4036","64","1","1","1","1"
"4038","64","1","1","1","1"
"4040","64","1","1","1","1"
"4042","64","1","1","1","1"
"4044","64","1","1","1","1"
"4046","64","1","1","1","1"
"4048","64","1","1","1","1"
"4050","64","1","1","1","1"
"4052","64","1","1","1","1"
"4054","64","1","1","1","1"
"4056","64","1","1","1","1"
"4058","64","1","1","1","1"
"4060","64","1","1","1","1"
"4062","64","1","1","1","1"
"4064","64","1","1","1","1"
"4066","64","1","1","1","1"
"4068","64","1","1","1","1"
"4070","64","1","1","1","1"
"4072","64","1","1","1","1"
"4074","64","1","1","1","1"
"4076","64","1","1","1","1"
"4078","64","1","1","1","1"
"4080","64","1","1","1","1"
"4082","64","1","1","1","1"
"4084","64","1","1","1","1"
"4086","64","1","1","1","1"
"4088","64","1","1","1","1"
"4090","64","1","1","1","1"
"4092","64","1","1","1","1"
"4094","64","1","1","1","1"
"4096","64","1","1","1","1"
"4098","64","1","1","1","1"
"4100","64","1","1","1","1"
"4102","68","1","1","1","1"
"4104","68","1","1","1","1"
"4106","68","1","1","1","1"
"4108","68","1","1","1","1"
"4110","68","1","1","1","1"
"4112","68","1","1","1","1"
"4114","68","1","1","1","1"
"4116","68","1","1","1","1"
"4118","68","1","1","1","1"
"4120","68","1","1","1","1"
"4122","68","1","1","1","1"
"4124","68","1","1","1","1"
"4126","68","1","1","1","1"
"4128","68","1","1","1","1"
"4130","68","1","1","1","1"
"4132","68","1","1","1","1"
"4134","68","1","1","1","1"
"4136","68","1","1","1","1"
"4138","68","1","1","1","1"
"4140","68","1","1","1","1"
"4142","68","1","1","1","1"
"4144","68","1","1","1","1"
"4146","68","1","1","1","1"
"4148","68","1","1","1","1"
"4150","68","1","1","1","1"
"4152","68","1","1","1","1"
"4154","68","1","1","1","1"
"4156","68","1","1","1","1"
"4158","68","1","1","1","1"
"4160","68","1","1","1","1"
"4162","68","1","1","1","1"
"4164","68","1","1","1","1"
"4166","68","1","1","1","1"
"4168","68","1","1","1","1"
"4170","68","1","1","1","1"
"4172","68","1","1","1","1"
"4174","68","1","1","1","1"
"4176","72","1","1","1","1"
"4178","72","1","1","1","1"
"4180","72","1","1","1","1"
"4182","72","1","1","1","1"
"4184","72","1","1","1","1"
"4186","72","1","1","1","1"
"4188","72","1","1","1","1"
"4190","72","1","1","1","1"
"4192","72","1","1","1","1"
"4194","72","1","1","1","1"
"4196","72","1","1","1","1"
"4198","72","1","1","1","1"
"4200","72","1","1","1","1"
"4202","72","1","1","1","1"
"4204","72","1","1","1","1"
"4206","72","1","1","1","1"
"4208","72","1","1","1","1"
"4210","72","1","1","1","1"
"4212","72","1","1","1","1"
"4214","72","1","1","1","1"
"4216","72","1","1","1","1"
"4218","72","1","1","1","1"
"4220","70","1","1","1","1"
"4222","74","1","1","1","1"
"4224","74","1","1","1","1"
"4226","74","1","1","1","1"
"4228","74","1","1","1","1"
"4230","74","1","1","1","1"
"4232","74","1","1","1","1"
"4234","74","1","1","1","1"
"4236","74","1","1","1","1"
"4238","74","1","1","1","1"
"4240","74","1","1","1","1"
"4242","74","1","1","1","1"
"4244","74","1","1","1","1"
"4246","74","1","1","1","1"
"4248","74","1","1","1","1"
"4250","74","1","1","1","1"
"4252","74","1","1","1","1"
"4254","74","1","1","1","1"
"4256","74","1","1","1","1"
"4258","74","1","1","1","1"
"4260","74","1","1","1","1"
"4262","74","1","1","1","1"
"4264","74","1","1","1","1"
"4266","74","1","1","1","1"
"4268","74","1","1","1","1"
"4270","74","1","1","1","1"
"4272","74","1","1","1","1"
"4274","74","1","1","1","1"
"4276","74","1","1","1","1"
"4278","74","1","1","1","1"
"4280","74","1","1","1","1"
"4282","74","1","1","1","1"
"4284","74","1","1","1","1"
"4286","74","1","1","1","1"
"4288","74","1","1","1","1"
"4290","74","1","1","1","1"
"4292","74","1","1","1","1"
"4294","74","1","1","1","1"
"4296","74","1","1","1","1"
"4298","74","1","1","1","1"
"4300","74","1","1","1","1"
"4302","74","1","1","1","1"
"4304","74","1","1","1","1"
"4306","74","1","1","1","1"
"4308","74","1","1","1","1"
"4310","74","1","1","1","1"
"4312","74","1","1","1","1"
"4314","74","1","1","1","1"
"4316","74","1","1","1","1"
"4318","74","1","1","1","1"
"4320","74","1","1","1","1"
"4322","74","1","1","1","1"
"4324","74","1","1","1","1"
"4326","74","1","1","1","1"
"4328","74","1","1","1","1"
"4330","74","1","1","1","1"
"4332","74","1","1","1","1"
"4334","74","1","1","1","1"
"4336","74","1","1","1","1"
"4338","74","1","1","1","1"
"4340","74","1","1","1","1"
"4342","74","1","1","1","1"
"4344","74","1","1","1","1"
"4346","74","1","1","1","1"
"4348","74","1","1","1","1"
"4350","74","1","1","1","1"
"4352","74","1","1","1","1"
"4354","74","1","1","1","1"
"4356","74","1","1","1","1"
"4358","74","1","1","1","1"
"4360","74","1","1","1","1"
"4362","74","1","1","1","1"
"4364","74","1","1","1","1"
"4366","74","1","1","1","1"
"4368","74","1","1","1","1"
"4370","74","1","1","1","1"
"4372","74","1","1","1","1"
"4374","74","1","1","1","1"
"4376","74","1","1","1","1"
"4378","74","1","1","1","1"
"4380","74","1","1","1","1"
"4382","74","1","1","1","1"
"4384","74","1","1","1","1"
"4386","74","1","1","1","1"
"4388","74","1","1","1","1"
"4390","74","1","1","1","1"
"4392","74","1","1","1","1"
"4394","74","1","1","1","1"
"4396","74","1","1","1","1"
"4398","74","1","1","1","1"
"4400","74","1","1","1","1"
"4402","74","1","1","1","1"
"4404","74","1","1","1","1"
"4406","74","1","1","1","1"
"4408","74","1","1","1","1"
"4410","74","1","1","1","1"
"4412","74","1","1","1","1"
"4414","74","1","1","1","1"
"4416","74","1","1","1","1"
"4418","74","1","1","1","1"
"4420","74","1","1","1","1"
"4422","74","1","1","1","1"
"4424","74","1","1","1","1"
"4426","74","1","1","1","1"
"4428","74","1","1","1","1"
"4430","74","1","1","1","1"
"4432","74","1","1","1","1"
"4434","74","1","1","1","1"
"4436","74","1","1","1","1"
"4438","74","1","1","1","1"
"4440","74","1","1","1","1"
"4442","74","1","1","1","1"
"4444","74","1","1","1","1"
"4446","74","1","1","1","1"
"4448","74","1","1","1","1"
"4450","74","1","1","1","1"
"4452","74","1","1","1","1"
"4454","74","1","1","1","1"
"4456","74","1","1","1","1"
"4458","74","1","1","1","1"
"4460","74","1","1","1","1"
"4462","74","1","1","1","1"
"4464","74","1","1","1","1"
"4466","74","1","1","1","1"
"4468","88","1","1","1","1"
"4470","88","1","1","1","1"
"4472","88","1","1","1","1"
"4474","88","1","1","1","1"
"4476","88","1","1","1","1"
"4478","88","1","1","1","1"
"4480","88","1","1","1","1"
"4482","88","1","1","1","1"
"4484","88","1","1","1","1"
"4486","88","1","1","1","1"
"4488","88","1","1","1","1"
"4490","88","1","1","1","1"
"4492","88","1","1","1","1"
"4494","88","1","1","1","1"
"4496","88","1","1","1","1"
"4498","88","1","1","1","1"
"4500","88","1","1","1","1"
"4502","88","1","1","1","1"
"4504","88","1","1","1","1"
"4506","88","1","1","1","1"
"4508","88","1","1","1","1"
"4510","88","1","1","1","1"
"4512","88","1","1","1","1"
"4514","88","1","1","1","1"
"4516","88","1","1","1","1"
"4518","88","1","1","1","1"
"4520","88","1","1","1","1"
"4522","88","1","1","1","1"
"4524","88","1","1","1","1"
"4526","88","1","1","1","1"
"4528","88","1","1","1","1"
"4530","88","1","1","1","1"
"4532","88","1","1","1","1"
"4534","88","1","1","1","1"
"4536","88","1","1","1","1"
"4538","88","1","1","1","1"
"4540","88","1","1","1","1"
"4542","88","1","1","1","1"
"4544","88","1","1","1","1"
"4546","88","1","1","1","1"
"4548","88","1","1","1","1"
"4550","88","1","1","1","1"
"4552","88","1","1","1","1"
"4554","88","1","1","1","1"
"4556","88","1","1","1","1"
"4558","88","1","1","1","1"
"4560","88","1","1","1","1"
"4562","88","1","1","1","1"
"4564","88","1","1","1","1"
"4566","88","1","1","1","1"
"4568","88","1","1","1","1"
"4570","88","1","1","1","1"
"4572","88","1","1","1","1"
"4574","88","1","1","1","1"
"4576","88","1","1","1","1"
"4578","88","1","1","1","1"
"4580","88","1","1","1","1"
"4582","88","1","1","1","1"
"4584","88","1","1","1","1"
"4586","88","1","1","1","1"
"4588","88","1","1","1","1"
"4590","88","1","1","1","1"
"4592","88","1","1","1","1"
"4594","88","1","1","1","1"
"4596","88","1","1","1","1"
"4598","88","1","1","1","1"
"4600","80","1","1","1","1"
"4602","80","1","1","1","1"
"4604","80","1","1","1","1"
"4606","80","1","1","1","1"
"4608","74","1","1","1","1"
"4610","66","1","1","1","1"
"4612","66","1","1","1","1"
"4614","66","1","1","1","1"
"4616","66","1","1","1","1"
"4618","76","1","1","1","1"
"4620","76","1","1","1","1"
"4622","76","1","1","1","1"
"4624","76","1","1","1","1"
"4626","76","1","1","1","1"
"4628","76","1","1","1","1"
"4630","76","1","1","1","1"
"4632","76","1","1","1","1"
"4634","76","1","1","1","1"
"4636","76","1","1","1","1"
"4638","76","1","1","1","1"
"4640","76","1","1","1","1"
"4642","76","1","1","1","1"
"4644","76","1","1","1","1"
"4646","76","1","1","1","1"
"4648","76","1","1","1","1"
"4650","76","1","1","1","1"
"4652","76","1","1","1","1"
"4654","76","1","1","1","1"
"4656","76","1","1","1","1"
"4658","76","1","1","1","1"
"4660","76","1","1","1","1"
"4662","76","1","1","1","1"
"4664","76","1","1","1","1"
"4666","86","1","1","1","1"
"4668","86","1","1","1","1"
"4670","86","1","1","1","1"
"4672","86","1","1","1","1"
"4674","86","1","1","1","1"
"4676","86","1","1","1","1"
"4678","86","1","1","1","1"
"4680","86","1","1","1","1"
"4682","86","1","1","1","1"
"4684","86","1","1","1","1"
"4686","86","1","1","1","1"
"4688","86","1","1","1","1"
"4690","86","1","1","1","1"
"4692","86","1","1","1","1"
"4694","86","1","1","1","1"
"4696","86","1","1","1","1"
"4698","86","1","1","1","1"
"4700","86","1","1","1","1"
"4702","86","1","1","1","1"
"4704","86","1","1","1","1"
"4706","86","1","1","1","1"
"4708","86","1","1","1","1"
"4710","86","1","1","1","1"
"4712","86","1","1","1","1"
"4714","86","1","1","1","1"
"4716","86","1","1","1","1"
"4718","86","1","1","1","1"
"4720","86","1","1","1","1"
"4722","86","1","1","1","1"
"4724","86","1","1","1","1"
"4726","86","1","1","1","1"
"4728","86","1","1","1","1"
"4730","86","1","1","1","1"
"4732","86","1","1","1","1"
"4734","86","1","1","1","1"
"4736","86","1","1","1","1"
"4738","86","1","1","1","1"
"4740","86","1","1","1","1"
"4742","86","1","1","1","1"
"4744","86","1","1","1","1"
"4746","86","1","1","1","1"
"4748","86","1","1","1","1"
"4750","86","1","1","1","1"
"4752","86","1","1","1","1"
"4754","86","1","1","1","1"
"4756","86","1","1","1","1"
"4758","86","1","1","1","1"
"4760","86","1","1","1","1"
"4762","86","1","1","1","1"
"4764","86","1","1","1","1"
"4766","86","1","1","1","1"
"4768","86","1","1","1","1"
"4770","70","1","1","1","1"
"4772","70","1","1","1","1"
"4774","70","1","1","1","1"
"4776","70","1","1","1","1"
"4778","70","1","1","1","1"
"4780","70","1","1","1","1"
"4782","70","1","1","1","1"
"4784","70","1","1","1","1"
"4786","70","1","1","1","1"
"4788","70","1","1","1","1"
"4790","70","1","1","1","1"
"4792","70","1","1","1","1"
"4794","70","1","1","1","1"
"4796","70","1","1","1","1"
"4798","70","1","1","1","1"
"4800","70","1","1","1","1"
"4802","70","1","1","1","1"
"4804","70","1","1","1","1"
"4806","70","1","1","1","1"
"4808","70","1","1","1","1"
"4810","70","1","1","1","1"
"4812","70","1","1","1","1"
"4814","70","1","1","1","1"
"4816","70","1","1","1","1"
"4818","70","1","1","1","1"
"4820","70","1","1","1","1"
"4822","70","1","1","1","1"
"4824","70","1","1","1","1"
"4826","70","1","1","1","1"
"4828","70","1","1","1","1"
"4830","70","1","1","1","1"
"4832","70","1","1","1","1"
"4834","70","1","1","1","1"
"4836","70","1","1","1","1"
"4838","70","1","1","1","1"
"4840","70","1","1","1","1"
"4842","70","1","1","1","1"
"4844","70","1","1","1","1"
"4846","70","1","1","1","1"
"4848","70","1","1","1","1"
"4850","70","1","1","1","1"
"4852","70","1","1","1","1"
"4854","70","1","1","1","1"
"4856","66","1","1","1","1"
"4858","64","1","1","1","1"
"4860","60","1","1","1","1"
"4862","60","1","1","1","1"
"4864","60","1","1","1","1"
"4866","60","1","1","1","1"
"4868","60","1","1","1","1"
"4870","60","1","1","1","1"
"4872","60","1","1","1","1"
"4874","60","1","1","1","1"
"4876","60","1","1","1","1"
"4878","60","1","1","1","1"
"4880","60","1","1","1","1"
"4882","60","1","1","1","1"
"4884","60","1","1","1","1"
"4886","60","1","1","1","1"
"4888","60","1","1","1","1"
"4890","60","1","1","1","1"
"4892","60","1","1","1","1"
"4894","60","1","1","1","1"
"4896","60","1","1","1","1"
"4898","60","1","1","1","1"
"4900","60","1","1","1","1"
"4902","60","1","1","1","1"
"4904","60","1","1","1","1"
"4906","60","1","1","1","1"
"4908","60","1","1","1","1"
"4910","60","1","1","1","1"
"4912","60","1","1","1","1"
"4914","60","1","1","1","1"
"4916","60","1","1","1","1"
"4918","60","1","1","1","1"
"4920","60","1","1","1","1"
"4922","60","1","1","1","1"
"4924","60","1","1","1","1"
"4926","60","1","1","1","1"
"4928","60","1","1","1","1"
"4930","60","1","1","1","1"
"4932","60","1","1","1","1"
"4934","60","1","1","1","1"
"4936","60","1","1","1","1"
"4938","60","1","1","1","1"
"4940","60","1","1","1","1"
"4942","60","1","1","1","1"
"4944","60","1","1","1","1"
"4946","60","1","1","1","1"
"4948","60","1","1","1","1"
"4950","60","1","1","1","1"
"4952","60","1","1","1","1"
"4954","60","1","1","1","1"
"4956","60","1","1","1","1"
"4958","60","1","1","1","1"
"4960","60","1","1","1","1"
"4962","60","1","1","1","1"
"4964","60","1","1","1","1"
"4966","60","1","1","1","1"
"4968","60","1","1","1","1"
"4970","60","1","1","1","1"
"4972","60","1","1","1","1"
"4974","60","1","1","1","1"
"4976","60","1","1","1","1"
"4978","70","1","1","1","1"
"4980","70","1","1","1","1"
"4982","70","1","1","1","1"
"4984","70","1","1","1","1"
"4986","70","1","1","1","1"
"4988","70","1","1","1","1"
"4990","70","1","1","1","1"
"4992","70","1","1","1","1"
"4994","70","1","1","1","1"
"4996","70","1","1","1","1"
"4998","70","1","1","1","1"
"5000","70","1","1","1","1"
"5002","70","1","1","1","1"
"5004","70","1","1","1","1"
"5006","70","1","1","1","1"
"5008","70","1","1","1","1"
"5010","70","1","1","1","1"
"5012","70","1","1","1","1"
"5014","70","1","1","1","1"
"5016","70","1","1","1","1"
"5018","70","1","1","1","1"
"5020","74","1","1","1","1"
"5022","74","1","1","1","1"
"5024","74","1","1","1","1"
"5026","74","1","1","1","1"
"5028","74","1","1","1","1"
"5030","74","1","1","1","1"
"5032","74","1","1","1","1"
"5034","74","1","1","1","1"
"5036","74","1","1","1","1"
"5038","74","1","1","1","1"
"5040","74","1","1","1","1"
"5042","74","1","1","1","1"
"5044","74","1","1","1","1"
"5046","74","1","1","1","1"
"5048","74","1","1","1","1"
"5050","74","1","1","1","1"
"5052","74","1","1","1","1"
"5054","74","1","1","1","1"
"5056","74","1","1","1","1"
"5058","74","1","1","1","1"
"5060","74","1","1","1","1"
"5062","74","1","1","1","1"
"5064","74","1","1","1","1"
"5066","74","1","1","1","1"
"5068","74","1","1","1","1"
"5070","74","1","1","1","1"
"5072","74","1","1","1","1"
"5074","74","1","1","1","1"
"5076","74","1","1","1","1"
"5078","74","1","1","1","1"
"5080","74","1","1","1","1"
"5082","74","1","1","1","1"
"5084","74","1","1","1","1"
"5086","74","1","1","1","1"
"5088","74","1","1","1","1"
"5090","74","1","1","1","1"
"5092","74","1","1","1","1"
"5094","74","1","1","1","1"
"5096","74","1","1","1","1"
"5098","74","1","1","1","1"
"5100","74","1","1","1","1"
"5102","74","1","1","1","1"
"5104","86","1","1","1","1"
"5106","86","1","1","1","1"
"5108","86","1","1","1","1"
"5110","86","1","1","1","1"
"5112","86","1","1","1","1"
"5114","86","1","1","1","1"
"5116","86","1","1","1","1"
"5118","86","1","1","1","1"
"5120","86","1","1","1","1"
"5122","86","1","1","1","1"
"5124","86","1","1","1","1"
"5126","86","1","1","1","1"
"5128","88","1","1","1","1"
"5130","88","1","1","1","1"
"5132","88","1","1","1","1"
"5134","88","1","1","1","1"
"5136","88","1","1","1","1"
"5138","88","1","1","1","1"
"5140","88","1","1","1","1"
"5142","88","1","1","1","1"
"5144","88","1","1","1","1"
"5146","88","1","1","1","1"
"5148","88","1","1","1","1"
"5150","88","1","1","1","1"
"5152","88","1","1","1","1"
"5154","88","1","1","1","1"
"5156","88","1","1","1","1"
"5158","88","1","1","1","1"
"5160","88","1","1","1","1"
"5162","88","1","1","1","1"
"5164","88","1","1","1","1"
"5166","88","1","1","1","1"
"5168","88","1","1","1","1"
"5170","88","1","1","1","1"
"5172","88","1","1","1","1"
"5174","88","1","1","1","1"
"5176","88","1","1","1","1"
"5178","88","1","1","1","1"
"5180","88","1","1","1","1"
"5182","88","1","1","1","1"
"5184","88","1","1","1","1"
"5186","88","1","1","1","1"
"5188","88","1","1","1","1"
"5190","88","1","1","1","1"
"5192","88","1","1","1","1"
"5194","88","1","1","1","1"
"5196","88","1","1","1","1"
"5198","88","1","1","1","1"
"5200","88","1","1","1","1"
"5202","88","1","1","1","1"
"5204","88","1","1","1","1"
"5206","88","1","1","1","1"
"5208","88","1","1","1","1"
"5210","88","1","1","1","1"
"5212","100","1","1","1","1"
"5214","96","1","1","1","1"
"5216","86","1","1","1","1"
"5218","86","1","1","1","1"
"5220","86","1","1","1","1"
"5222","86","1","1","1","1"
"5224","86","1","1","1","1"
"5226","86","1","1","1","1"
"5228","86","1","1","1","1"
"5230","86","1","1","1","1"
"5232","86","1","1","1","1"
"5234","86","1","1","1","1"
"5236","86","1","1","1","1"
"5238","86","1","1","1","1"
"5240","86","1","1","1","1"
"5242","86","1","1","1","1"
"5244","86","1","1","1","1"
"5246","86","1","1","1","1"
"5248","86","1","1","1","1"
"5250","86","1","1","1","1"
"5252","86","1","1","1","1"
"5254","86","1","1","1","1"
"5256","86","1","1","1","1"
"5258","86","1","1","1","1"
"5260","86","1","1","1","1"
"5262","86","1","1","1","1"
"5264","86","1","1","1","1"
"5266","86","1","1","1","1"
"5268","86","1","1","1","1"
"5270","86","1","1","1","1"
"5272","86","1","1","1","1"
"5274","86","1","1","1","1"
"5276","86","1","1","1","1"
"5278","86","1","1","1","1"
"5280","86","1","1","1","1"
"5282","86","1","1","1","1"
"5284","86","1","1","1","1"
"5286","86","1","1","1","1"
"5288","86","1","1","1","1"
"5290","86","1","1","1","1"
"5292","86","1","1","1","1"
"5294","86","1","1","1","1"
"5296","86","1","1","1","1"
"5298","86","1","1","1","1"
"5300","86","1","1","1","1"
"5302","86","1","1","1","1"
"5304","86","1","1","1","1"
"5306","86","1","1","1","1"
"5308","86","1","1","1","1"
"5310","86","1","1","1","1"
"5312","86","1","1","1","1"
"5314","86","1","1","1","1"
"5316","86","1","1","1","1"
"5318","86","1","1","1","1"
"5320","86","1","1","1","1"
"5322","86","1","1","1","1"
"5324","86","1","1","1","1"
"5326","86","1","1","1","1"
"5328","86","1","1","1","1"
"5330","86","1","1","1","1"
"5332","86","1","1","1","1"
"5334","86","1","1","1","1"
"5336","86","1","1","1","1"
"5338","86","1","1","1","1"
"5340","86","1","1","1","1"
"5342","86","1","1","1","1"
"5344","86","1","1","1","1"
"5346","86","1","1","1","1"
"5348","86","1","1","1","1"
"5350","86","1","1","1","1"
"5352","86","1","1","1","1"
"5354","86","1","1","1","1"
"5356","86","1","1","1","1"
"5358","86","1","1","1","1"
"5360","86","1","1","1","1"
"5362","86","1","1","1","1"
"5364","86","1","1","1","1"
"5366","86","1","1","1","1"
"5368","86","1","1","1","1"
"5370","86","1","1","1","1"
"5372","64","1","1","1","1"
"5374","58","1","1","1","1"
"5376","62","1","1","1","1"
"5378","62","1","1","1","1"
"5380","62","1","1","1","1"
"5382","62","1","1","1","1"
"5384","62","1","1","1","1"
"5386","62","1","1","1","1"
"5388","62","1","1","1","1"
"5390","62","1","1","1","1"
"5392","62","1","1","1","1"
"5394","62","1","1","1","1"
"5396","62","1","1","1","1"
"5398","62","1","1","1","1"
"5400","62","1","1","1","1"
"5402","62","1","1","1","1"
"5404","62","1","1","1","1"
"5406","62","1","1","1","1"
"5408","62","1","1","1","1"
"5410","62","1","1","1","1"
"5412","62","1","1","1","1"
"5414","62","1","1","1","1"
"5416","62","1","1","1","1"
"5418","62","1","1","1","1"
"5420","62","1","1","1","1"
"5422","62","1","1","1","1"
"5424","62","1","1","1","1"
"5426","62","1","1","1","1"
"5428","62","1","1","1","1"
"5430","62","1","1","1","1"
"5432","62","1","1","1","1"
"5434","62","1","1","1","1"
"5436","62","1","1","1","1"
"5438","62","1","1","1","1"
"5440","62","1","1","1","1"
"5442","62","1","1","1","1"
"5444","62","1","1","1","1"
"5446","62","1","1","1","1"
"5448","70","1","1","1","1"
"5450","70","1","1","1","1"
"5452","70","1","1","1","1"
"5454","70","1","1","1","1"
"5456","70","1","1","1","1"
"5458","70","1","1","1","1"
"5460","70","1","1","1","1"
"5462","70","1","1","1","1"
"5464","70","1","1","1","1"
"5466","60","1","1","1","1"
"5468","38","1","1","1","1"
"5470","38","1","1","1","1"
"5472","38","1","1","1","1"
"5474","38","1","1","1","1"
"5476","38","1","1","1","1"
"5478","38","1","1","1","1"
"5480","26","1","1","1","1"
