"Time","Interest","Cliche","Dumb","WTF","Funny"
"1926","68","1","1","1","1"
"1928","68","1","1","1","1"
"1930","68","1","1","1","1"
"1932","68","1","1","1","1"
"1934","68","1","1","1","1"
"1936","68","1","1","1","1"
"1938","68","1","1","1","1"
"1940","68","1","1","1","1"
"1942","72","1","1","1","1"
"1944","72","1","1","1","1"
"1946","72","1","1","1","1"
"1948","72","1","1","1","1"
"1950","72","1","1","1","1"
"1952","72","1","1","1","1"
"1954","72","1","1","1","1"
"1956","72","1","1","1","1"
"1958","72","1","1","1","1"
"1960","72","1","1","1","1"
"1962","72","1","1","1","1"
"1964","72","1","1","1","1"
"1966","72","1","1","1","1"
"1968","72","1","1","1","1"
"1970","72","1","1","1","1"
"1972","72","1","1","1","1"
"1974","72","1","1","1","1"
"1976","72","1","1","1","1"
"1978","72","1","1","1","1"
"1980","72","1","1","1","1"
"1982","72","1","1","1","1"
"1984","72","1","1","1","1"
"1986","72","1","1","1","1"
"1988","72","1","1","1","1"
"1990","72","1","1","1","1"
"1992","72","1","1","1","1"
"1994","72","1","1","1","1"
"1996","72","1","1","1","1"
"1998","72","1","1","1","1"
"2000","72","1","1","1","1"
"2002","72","1","1","1","1"
"2004","72","1","1","1","1"
"2006","72","1","1","1","1"
"2008","72","1","1","1","1"
"2010","72","1","1","1","1"
"2012","72","1","1","1","1"
"2014","72","1","1","1","1"
"2016","72","1","1","1","1"
"2018","72","1","1","1","1"
"2020","72","1","1","1","1"
"2022","72","1","1","1","1"
"2024","72","1","1","1","1"
"2026","72","1","1","1","1"
"2028","72","1","1","1","1"
"2030","72","1","1","1","1"
"2032","72","1","1","1","1"
"2034","72","1","1","1","1"
"2036","72","1","1","1","1"
"2038","72","1","1","1","1"
"2040","72","1","1","1","1"
"2042","72","1","1","1","1"
"2044","72","1","1","1","1"
"2046","72","1","1","1","1"
"2048","72","1","1","1","1"
"2050","72","1","1","1","1"
"2052","72","1","1","1","1"
"2054","72","1","1","1","1"
"2056","72","1","1","1","1"
"2058","72","1","1","1","1"
"2060","72","1","1","1","1"
"2062","72","1","1","1","1"
"2064","72","1","1","1","1"
"2066","72","1","1","1","1"
"2068","72","1","1","1","1"
"2070","72","1","1","1","1"
"2072","72","1","1","1","1"
"2074","72","1","1","1","1"
"2076","72","1","1","1","1"
"2078","72","1","1","1","1"
"2080","72","1","1","1","1"
"2082","72","1","1","1","1"
"2084","72","1","1","1","1"
"2086","72","1","1","1","1"
"2088","72","1","1","1","1"
"2090","72","1","1","1","1"
"2092","72","1","1","1","1"
"2094","72","1","1","1","1"
"2096","72","1","1","1","1"
"2098","72","1","1","1","1"
"2100","72","1","1","1","1"
"2102","72","1","1","1","1"
"2104","72","1","1","1","1"
"2106","72","1","1","1","1"
"2108","60","1","1","1","1"
"2110","60","1","1","1","1"
"2112","60","1","1","1","1"
"2114","60","1","1","1","1"
"2116","60","1","1","1","1"
"2118","60","1","1","1","1"
"2120","60","1","1","1","1"
"2122","60","1","1","1","1"
"2124","60","1","1","1","1"
"2126","60","1","1","1","1"
"2128","60","1","1","1","1"
"2130","60","1","1","1","1"
"2132","60","1","1","1","1"
"2134","60","1","1","1","1"
"2136","60","1","1","1","1"
"2138","60","1","1","1","1"
"2140","60","1","1","1","1"
"2142","60","1","1","1","1"
"2144","60","1","1","1","1"
"2146","60","1","1","1","1"
"2148","60","1","1","1","1"
"2150","60","1","1","1","1"
"2152","60","1","1","1","1"
"2154","60","1","1","1","1"
"2156","60","1","1","1","1"
"2158","60","1","1","1","1"
"2160","60","1","1","1","1"
"2162","60","1","1","1","1"
"2164","60","1","1","1","1"
"2166","60","1","1","1","1"
"2168","60","1","1","1","1"
"2170","60","1","1","1","1"
"2172","60","1","1","1","1"
"2174","60","1","1","1","1"
"2176","60","1","1","1","1"
"2178","60","1","1","1","1"
"2180","60","1","1","1","1"
"2182","60","1","1","1","1"
"2184","60","1","1","1","1"
"2186","60","1","1","1","1"
"2188","60","1","1","1","1"
"2190","60","1","1","1","1"
"2192","60","1","1","1","1"
"2194","60","1","1","1","1"
"2196","60","1","1","1","1"
"2198","60","1","1","1","1"
"2200","60","1","1","1","1"
"2202","60","1","1","1","1"
"2204","60","1","1","1","1"
"2206","60","1","1","1","1"
"2208","60","1","1","1","1"
"2210","60","1","1","1","1"
"2212","60","1","1","1","1"
"2214","60","1","1","1","1"
"2216","60","1","1","1","1"
"2218","60","1","1","1","1"
"2220","60","1","1","1","1"
"2222","60","1","1","1","1"
"2224","60","1","1","1","1"
"2226","60","1","1","1","1"
"2228","60","1","1","1","1"
"2230","60","1","1","1","1"
"2232","60","1","1","1","1"
"2234","60","1","1","1","1"
"2236","60","1","1","1","1"
"2238","60","1","1","1","1"
"2240","60","1","1","1","1"
"2242","60","1","1","1","1"
"2244","60","1","1","1","1"
"2246","60","1","1","1","1"
"2248","60","1","1","1","1"
"2250","60","1","1","1","1"
"2252","60","1","1","1","1"
"2254","60","1","1","1","1"
"2256","60","1","1","1","1"
"2258","60","1","1","1","1"
"2260","60","1","1","1","1"
"2262","60","1","1","1","1"
"2264","60","1","1","1","1"
"2266","60","1","1","1","1"
"2268","60","1","1","1","1"
"2270","60","1","1","1","1"
"2272","60","1","1","1","1"
"2274","60","1","1","1","1"
"2276","60","1","1","1","1"
"2278","60","1","1","1","1"
"2280","60","1","1","1","1"
"2282","60","1","1","1","1"
"2284","60","1","1","1","1"
"2286","60","1","1","1","1"
"2288","60","1","1","1","1"
"2290","60","1","1","1","1"
"2292","60","1","1","1","1"
"2294","60","1","1","1","1"
"2296","60","1","1","1","1"
"2298","60","1","1","1","1"
"2300","60","1","1","1","1"
"2302","60","1","1","1","1"
"2304","60","1","1","1","1"
"2306","60","1","1","1","1"
"2308","60","1","1","1","1"
"2310","60","1","1","1","1"
"2312","60","1","1","1","1"
"2314","60","1","1","1","1"
"2316","60","1","1","1","1"
"2318","60","1","1","1","1"
"2320","60","1","1","1","1"
"2322","60","1","1","1","1"
"2324","60","1","1","1","1"
"2326","60","1","1","1","1"
"2328","60","1","1","1","1"
"2330","60","1","1","1","1"
"2332","60","1","1","1","1"
"2334","60","1","1","1","1"
"2336","60","1","1","1","1"
"2338","60","1","1","1","1"
"2340","60","1","1","1","1"
"2342","60","1","1","1","1"
"2344","60","1","1","1","1"
"2346","64","1","1","1","1"
"2348","64","1","1","1","1"
"2350","64","1","1","1","1"
"2352","64","1","1","1","1"
"2354","64","1","1","1","1"
"2356","64","1","1","1","1"
"2358","64","1","1","1","1"
"2360","64","1","1","1","1"
"2362","64","1","1","1","1"
"2364","64","1","1","1","1"
"2366","64","1","1","1","1"
"2368","64","1","1","1","1"
"2370","64","1","1","1","1"
"2372","64","1","1","1","1"
"2374","64","1","1","1","1"
"2376","64","1","1","1","1"
"2378","64","1","1","1","1"
"2380","64","1","1","1","1"
"2382","64","1","1","1","1"
"2384","64","1","1","1","1"
"2386","64","1","1","1","1"
"2388","64","1","1","1","1"
"2390","64","1","1","1","1"
"2392","56","1","1","1","1"
"2394","56","1","1","1","1"
"2396","56","1","1","1","1"
"2398","56","1","1","1","1"
"2400","56","1","1","1","1"
"2402","56","1","1","1","1"
"2404","56","1","1","1","1"
"2406","56","1","1","1","1"
"2408","56","1","1","1","1"
"2410","56","1","1","1","1"
"2412","56","1","1","1","1"
"2414","56","1","1","1","1"
"2416","56","1","1","1","1"
"2418","56","1","1","1","1"
"2420","56","1","1","1","1"
"2422","56","1","1","1","1"
"2424","56","1","1","1","1"
"2426","56","1","1","1","1"
"2428","56","1","1","1","1"
"2430","56","1","1","1","1"
"2432","56","1","1","1","1"
"2434","56","1","1","1","1"
"2436","56","1","1","1","1"
"2438","56","1","1","1","1"
"2440","56","1","1","1","1"
"2442","56","1","1","1","1"
"2444","56","1","1","1","1"
"2446","56","1","1","1","1"
"2448","56","1","1","1","1"
"2450","56","1","1","1","1"
"2452","56","1","1","1","1"
"2454","56","1","1","1","1"
"2456","56","1","1","1","1"
"2458","56","1","1","1","1"
"2460","56","1","1","1","1"
"2462","56","1","1","1","1"
"2464","56","1","1","1","1"
"2466","56","1","1","1","1"
"2468","56","1","1","1","1"
"2470","56","1","1","1","1"
"2472","56","1","1","1","1"
"2474","56","1","1","1","1"
"2476","56","1","1","1","1"
"2478","56","1","1","1","1"
"2480","56","1","1","1","1"
"2482","56","1","1","1","1"
"2484","56","1","1","1","1"
"2486","56","1","1","1","1"
"2488","56","1","1","1","1"
"2490","56","1","1","1","1"
"2492","56","1","1","1","1"
"2494","56","1","1","1","1"
"2496","56","1","1","1","1"
"2498","56","1","1","1","1"
"2500","56","1","1","1","1"
"2502","56","1","1","1","1"
"2504","56","1","1","1","1"
"2506","56","1","1","1","1"
"2508","56","1","1","1","1"
"2510","56","1","1","1","1"
"2512","56","1","1","1","1"
"2514","56","1","1","1","1"
"2516","56","1","1","1","1"
"2518","56","1","1","1","1"
"2520","56","1","1","1","1"
"2522","56","1","1","1","1"
"2524","56","1","1","1","1"
"2526","56","1","1","1","1"
"2528","56","1","1","1","1"
"2530","56","1","1","1","1"
"2532","56","1","1","1","1"
"2534","56","1","1","1","1"
"2536","56","1","1","1","1"
"2538","56","1","1","1","1"
"2540","56","1","1","1","1"
"2542","56","1","1","1","1"
"2544","56","1","1","1","1"
"2546","56","1","1","1","1"
"2548","56","1","1","1","1"
"2550","56","1","1","1","1"
"2552","56","1","1","1","1"
"2554","56","1","1","1","1"
"2556","56","1","1","1","1"
"2558","56","1","1","1","1"
"2560","56","1","1","1","1"
"2562","56","1","1","1","1"
"2564","56","1","1","1","1"
"2566","56","1","1","1","1"
"2568","56","1","1","1","1"
"2570","56","1","1","1","1"
"2572","56","1","1","1","1"
"2574","56","1","1","1","1"
"2576","56","1","1","1","1"
"2578","56","1","1","1","1"
"2580","56","1","1","1","1"
"2582","56","1","1","1","1"
"2584","56","1","1","1","1"
"2586","56","1","1","1","1"
"2588","56","1","1","1","1"
"2590","56","1","1","1","1"
"2592","56","1","1","1","1"
"2594","56","1","1","1","1"
"2596","56","1","1","1","1"
"2598","56","1","1","1","1"
"2600","56","1","1","1","1"
"2602","56","1","1","1","1"
"2604","56","1","1","1","1"
"2606","56","1","1","1","1"
"2608","56","1","1","1","1"
"2610","56","1","1","1","1"
"2612","56","1","1","1","1"
"2614","56","1","1","1","1"
"2616","62","1","1","1","1"
"2618","62","1","1","1","1"
"2620","62","1","1","1","1"
"2622","62","1","1","1","1"
"2624","62","1","1","1","1"
"2626","62","1","1","1","1"
"2628","62","1","1","1","1"
"2630","62","1","1","1","1"
"2632","62","1","1","1","1"
"2634","62","1","1","1","1"
"2636","62","1","1","1","1"
"2638","62","1","1","1","1"
"2640","62","1","1","1","1"
"2642","62","1","1","1","1"
"2644","62","1","1","1","1"
"2646","62","1","1","1","1"
"2648","62","1","1","1","1"
"2650","62","1","1","1","1"
"2652","62","1","1","1","1"
"2654","62","1","1","1","1"
"2656","62","1","1","1","1"
"2658","62","1","1","1","1"
"2660","62","1","1","1","1"
"2662","62","1","1","1","1"
"2664","62","1","1","1","1"
"2666","62","1","1","1","1"
"2668","62","1","1","1","1"
"2670","62","1","1","1","1"
"2672","62","1","1","1","1"
"2674","62","1","1","1","1"
"2676","62","1","1","1","1"
"2678","62","1","1","1","1"
"2680","62","1","1","1","1"
"2682","62","1","1","1","1"
"2684","62","1","1","1","1"
"2686","62","1","1","1","1"
"2688","62","1","1","1","1"
"2690","62","1","1","1","1"
"2692","62","1","1","1","1"
"2694","62","1","1","1","1"
"2696","62","1","1","1","1"
"2698","62","1","1","1","1"
"2700","62","1","1","1","1"
"2702","62","1","1","1","1"
"2704","62","1","1","1","1"
"2706","62","1","1","1","1"
"2708","62","1","1","1","1"
"2710","62","1","1","1","1"
"2712","62","1","1","1","1"
"2714","62","1","1","1","1"
"2716","62","1","1","1","1"
"2718","62","1","1","1","1"
"2720","62","1","1","1","1"
"2722","62","1","1","1","1"
"2724","62","1","1","1","1"
"2726","62","1","1","1","1"
"2728","62","1","6","1","1"
"2730","62","1","6","1","1"
"2732","62","1","6","1","1"
"2734","62","1","6","1","1"
"2736","62","1","6","1","1"
"2738","62","1","6","1","1"
"2740","62","1","6","1","1"
"2742","62","1","6","1","1"
"2744","62","1","6","1","1"
"2746","62","1","6","1","1"
"2748","62","1","6","1","1"
"2750","62","1","6","1","1"
"2752","62","1","6","1","1"
"2754","62","1","1","1","1"
"2756","62","1","1","1","1"
"2758","62","1","1","1","1"
"2760","62","1","1","1","1"
"2762","62","1","1","1","1"
"2764","62","1","1","1","1"
"2766","62","1","1","1","1"
"2768","62","1","1","1","1"
"2770","62","1","1","1","1"
"2772","62","1","1","1","1"
"2774","62","1","1","1","1"
"2776","62","1","1","1","1"
"2778","62","1","1","1","1"
"2780","62","1","1","1","1"
"2782","62","1","1","1","1"
"2784","62","1","1","1","1"
"2786","62","1","1","1","1"
"2788","62","1","1","1","1"
"2790","62","1","1","1","1"
"2792","62","1","1","1","1"
"2794","62","1","1","1","1"
"2796","62","1","1","1","1"
"2798","62","1","1","1","1"
"2800","62","1","1","1","1"
"2802","62","1","1","1","1"
"2804","62","1","1","1","1"
"2806","62","1","1","1","1"
"2808","62","1","1","1","1"
"2810","62","1","1","1","1"
"2812","62","1","1","1","1"
"2814","62","1","1","1","1"
"2816","62","1","1","1","1"
"2818","62","1","1","1","1"
"2820","62","1","1","1","1"
"2822","62","1","1","1","1"
"2824","62","1","1","1","1"
"2826","62","1","1","1","1"
"2828","62","1","1","1","1"
"2830","62","1","1","10","1"
"2832","62","1","1","12","1"
"2834","62","1","1","12","1"
"2836","62","1","1","12","1"
"2838","62","1","1","12","1"
"2840","62","1","1","12","1"
"2842","62","1","1","12","1"
"2844","62","1","1","12","1"
"2846","62","1","1","12","1"
"2848","62","1","1","12","1"
"2850","62","1","1","12","1"
"2852","62","1","1","12","1"
"2854","62","1","1","12","1"
"2856","62","1","1","12","1"
"2858","62","1","1","12","1"
"2860","62","1","1","12","1"
"2862","62","1","1","12","1"
"2864","62","1","1","12","1"
"2866","62","1","1","12","1"
"2868","62","1","1","12","1"
"2870","62","1","1","12","1"
"2872","62","1","1","12","1"
"2874","62","1","1","12","1"
"2876","62","1","1","12","1"
"2878","62","1","1","12","1"
"2880","62","1","1","12","1"
"2882","62","1","1","12","1"
"2884","62","1","1","12","1"
"2886","62","1","1","12","1"
"2888","62","1","1","12","1"
"2890","62","1","1","12","1"
"2892","62","1","1","12","1"
"2894","62","1","1","12","1"
"2896","62","1","1","12","1"
"2898","62","1","1","12","1"
"2900","62","1","1","12","1"
"2902","62","1","1","12","1"
"2904","62","1","1","12","1"
"2906","66","1","1","12","1"
"2908","66","1","1","12","1"
"2910","66","1","1","12","1"
"2912","66","1","1","12","1"
"2914","66","1","1","12","1"
"2916","66","1","1","12","1"
"2918","66","1","1","12","1"
"2920","66","1","1","12","1"
"2922","66","1","1","12","1"
"2924","66","1","1","12","1"
"2926","66","1","1","12","1"
"2928","66","1","1","12","1"
"2930","66","1","1","12","1"
"2932","66","1","1","12","1"
"2934","66","1","1","12","1"
"2936","66","1","1","12","1"
"2938","66","1","1","12","1"
"2940","66","1","1","12","1"
"2942","66","1","1","12","1"
"2944","66","1","1","12","1"
"2946","66","1","1","12","1"
"2948","66","1","1","12","1"
"2950","66","1","1","12","1"
"2952","70","1","1","12","1"
"2954","70","1","1","12","1"
"2956","70","1","1","12","1"
"2958","70","1","1","12","1"
"2960","70","1","1","12","1"
"2962","70","1","1","12","1"
"2964","70","1","1","12","1"
"2966","70","1","1","12","1"
"2968","70","1","1","12","1"
"2970","70","1","1","12","1"
"2972","70","1","1","12","1"
"2974","70","1","1","12","1"
"2976","70","1","1","12","1"
"2978","70","1","1","12","1"
"2980","70","1","1","12","1"
"2982","70","1","1","12","1"
"2984","70","1","1","12","1"
"2986","70","1","1","12","1"
"2988","70","1","1","12","1"
"2990","70","1","1","12","1"
"2992","70","1","1","12","1"
"2994","70","1","1","12","1"
"2996","70","1","1","12","1"
"2998","70","1","1","12","1"
"3000","70","1","1","12","1"
"3002","70","1","1","12","1"
"3004","70","1","1","12","1"
"3006","70","1","1","12","1"
"3008","70","1","1","1","1"
"3010","70","1","8","1","1"
"3012","70","1","8","1","1"
"3014","70","1","8","1","1"
"3016","70","1","8","1","1"
"3018","70","1","8","1","1"
"3020","70","1","8","1","1"
"3022","70","1","8","1","1"
"3024","70","1","8","1","1"
"3026","70","1","8","1","1"
"3028","70","1","8","1","1"
"3030","70","1","8","1","1"
"3032","70","1","8","1","1"
"3034","70","1","8","1","1"
"3036","70","1","8","1","1"
"3038","70","1","8","1","1"
"3040","70","1","8","1","1"
"3042","62","1","8","1","1"
"3044","60","1","1","1","1"
"3046","60","1","1","1","1"
"3048","60","1","1","1","1"
"3050","60","1","1","1","1"
"3052","60","1","1","1","1"
"3054","60","1","1","1","1"
"3056","64","1","1","1","1"
"3058","64","1","1","1","1"
"3060","64","1","1","1","1"
"3062","64","1","1","1","1"
"3064","64","1","1","1","1"
"3066","64","1","1","1","1"
"3068","64","1","1","1","1"
"3070","64","1","1","1","1"
"3072","64","1","1","1","1"
"3074","64","1","1","1","1"
"3076","64","1","1","1","1"
"3078","64","1","1","1","1"
"3080","64","1","1","1","1"
"3082","64","1","1","1","1"
"3084","64","1","1","1","1"
"3086","64","1","1","1","1"
"3088","64","1","1","1","1"
"3090","64","1","1","1","1"
"3092","64","1","1","1","1"
"3094","64","1","1","1","1"
"3096","64","1","1","1","1"
"3098","64","1","1","1","1"
"3100","64","1","1","1","1"
"3102","64","1","1","1","1"
"3104","64","1","1","1","1"
"3106","64","1","1","1","1"
"3108","64","1","1","1","1"
"3110","64","1","1","1","1"
"3112","64","1","1","1","1"
"3114","64","1","1","1","1"
"3116","64","1","1","1","1"
"3118","64","1","1","1","1"
"3120","64","1","1","1","1"
"3122","64","1","1","1","1"
"3124","64","1","1","1","1"
"3126","64","1","1","1","1"
"3128","64","1","1","1","1"
"3130","64","1","1","1","1"
"3132","64","1","1","1","1"
"3134","64","1","1","1","1"
"3136","64","1","1","1","1"
"3138","64","1","1","1","1"
"3140","64","1","1","1","1"
"3142","64","1","1","1","1"
"3144","64","1","1","1","1"
"3146","64","1","1","1","1"
"3148","64","1","1","1","1"
"3150","64","1","1","1","1"
"3152","64","1","1","1","1"
"3154","64","1","1","1","1"
"3156","64","1","1","1","1"
"3158","64","1","1","1","1"
"3160","64","1","1","1","1"
"3162","64","1","1","1","1"
"3164","64","1","1","1","1"
"3166","64","1","1","1","1"
"3168","64","1","1","1","1"
"3170","64","1","1","1","1"
"3172","64","1","1","1","1"
"3174","64","1","1","1","1"
"3176","64","1","1","1","1"
"3178","64","1","1","1","1"
"3180","64","1","1","1","1"
"3182","64","1","1","1","1"
"3184","64","1","1","1","1"
"3186","64","1","1","1","1"
"3188","64","1","1","1","1"
"3190","64","1","1","1","1"
"3192","64","1","1","1","1"
"3194","64","1","1","1","1"
"3196","64","1","1","1","1"
"3198","64","1","1","1","1"
"3200","64","1","1","1","1"
"3202","64","1","1","1","1"
"3204","64","1","1","1","1"
"3206","64","1","1","1","1"
"3208","64","1","1","1","1"
"3210","64","1","1","1","1"
"3212","64","1","1","1","1"
"3214","64","1","1","1","1"
"3216","64","1","1","1","1"
"3218","64","1","1","1","1"
"3220","64","1","1","1","1"
"3222","64","1","1","1","1"
"3224","64","1","1","1","1"
"3226","64","1","1","1","1"
"3228","64","1","1","1","1"
"3230","64","1","1","1","1"
"3232","64","1","1","1","1"
"3234","64","1","1","1","1"
"3236","64","1","1","1","1"
"3238","64","1","1","1","1"
"3240","64","1","1","1","1"
"3242","64","1","1","1","1"
"3244","64","1","1","1","1"
"3246","64","1","1","1","1"
"3248","64","1","1","1","1"
"3250","64","1","1","1","1"
"3252","64","1","1","1","1"
"3254","64","1","1","1","1"
"3256","64","1","1","1","1"
"3258","64","1","1","1","1"
"3260","64","1","1","1","1"
"3262","64","1","1","1","1"
"3264","64","1","1","1","1"
"3266","64","1","1","1","1"
"3268","64","1","1","1","1"
"3270","64","1","1","1","1"
"3272","64","1","1","1","1"
"3274","64","1","1","1","1"
"3276","64","1","1","1","1"
"3278","64","1","1","1","1"
"3280","56","1","1","1","1"
"3282","56","1","1","1","1"
"3284","56","1","1","1","1"
"3286","56","1","1","1","1"
"3288","56","1","1","1","1"
"3290","56","1","1","1","1"
"3292","56","1","1","1","1"
"3294","56","1","1","1","1"
"3296","56","1","1","1","1"
"3298","56","1","1","1","1"
"3300","56","1","1","1","1"
"3302","56","1","1","1","1"
"3304","56","1","1","1","1"
"3306","56","1","1","1","1"
"3308","56","1","1","1","1"
"3310","56","1","1","1","1"
"3312","56","1","1","1","1"
"3314","56","1","1","1","1"
"3316","56","1","1","1","1"
"3318","56","1","1","1","1"
"3320","56","1","1","1","1"
"3322","56","1","1","1","1"
"3324","56","1","1","1","1"
"3326","56","1","1","1","1"
"3328","56","1","1","1","1"
"3330","56","1","1","1","1"
"3332","56","1","1","1","1"
"3334","56","1","1","1","1"
"3336","56","1","1","1","1"
"3338","56","1","1","1","1"
"3340","56","1","1","1","1"
"3342","60","1","1","1","1"
"3344","60","1","1","1","1"
"3346","60","1","1","1","1"
"3348","60","1","1","1","1"
"3350","60","1","1","1","1"
"3352","60","1","1","1","1"
"3354","60","1","1","1","1"
"3356","60","1","1","1","1"
"3358","60","1","1","1","1"
"3360","60","1","1","1","1"
"3362","60","1","1","1","1"
"3364","60","1","1","1","1"
"3366","60","1","1","1","1"
"3368","60","1","1","1","1"
"3370","60","1","1","1","1"
"3372","60","1","1","1","1"
"3374","60","1","1","1","1"
"3376","60","1","1","1","1"
"3378","60","1","1","1","1"
"3380","60","1","1","1","1"
"3382","60","1","1","1","1"
"3384","60","1","1","1","1"
"3386","60","1","1","1","1"
"3388","60","1","1","1","1"
"3390","60","1","1","1","1"
"3392","60","1","1","1","1"
"3394","60","1","1","1","1"
"3396","60","1","1","1","1"
"3398","60","1","1","1","1"
"3400","60","1","1","1","1"
"3402","60","1","1","1","1"
"3404","60","1","1","1","1"
"3406","60","1","1","1","1"
"3408","60","1","1","1","1"
"3410","60","1","1","1","1"
"3412","60","1","1","1","1"
"3414","60","1","1","1","1"
"3416","60","1","1","1","1"
"3418","60","1","1","1","1"
"3420","60","1","1","1","1"
"3422","60","1","1","1","1"
"3424","60","1","1","1","1"
"3426","60","1","1","1","1"
"3428","60","1","1","1","1"
"3430","60","1","1","1","1"
"3432","60","1","1","1","1"
"3434","60","1","1","1","1"
"3436","60","1","1","1","1"
"3438","60","1","1","1","1"
"3440","60","1","1","1","1"
"3442","60","1","1","1","1"
"3444","60","1","1","1","1"
"3446","60","1","1","10","1"
"3448","60","1","1","10","1"
"3450","60","1","1","10","1"
"3452","60","1","1","20","1"
"3454","60","1","1","20","1"
"3456","60","1","1","20","1"
"3458","60","1","1","20","1"
"3460","60","1","1","20","1"
"3462","60","1","1","20","1"
"3464","60","1","1","20","1"
"3466","60","1","1","20","1"
"3468","60","1","1","20","1"
"3470","60","1","1","20","1"
"3472","60","1","1","20","1"
"3474","60","1","1","20","1"
"3476","60","1","1","20","1"
"3478","60","1","1","20","1"
"3480","60","1","1","20","1"
"3482","60","1","1","20","1"
"3484","60","1","1","20","1"
"3486","60","1","1","20","1"
"3488","60","1","1","20","1"
"3490","60","1","1","20","1"
"3492","60","1","1","20","1"
"3494","60","1","1","20","1"
"3496","60","1","1","20","1"
"3498","66","1","1","20","1"
"3500","66","1","1","1","1"
"3502","66","1","1","1","1"
"3504","66","1","1","1","1"
"3506","66","1","1","1","1"
"3508","66","1","1","1","1"
"3510","66","1","1","1","1"
"3512","66","1","1","1","1"
"3514","66","1","1","1","1"
"3516","66","1","1","1","1"
"3518","66","1","1","1","1"
"3520","66","1","1","1","1"
"3522","66","1","1","1","1"
"3524","66","1","1","1","1"
"3526","66","1","1","1","1"
"3528","66","1","1","1","1"
"3530","66","1","1","1","1"
"3532","66","1","1","1","1"
"3534","66","1","12","1","1"
"3536","66","1","12","1","1"
"3538","66","1","12","1","1"
"3540","66","1","12","1","1"
"3542","66","1","12","1","1"
"3544","66","1","12","1","1"
"3546","66","1","12","1","1"
"3548","66","1","12","1","1"
"3550","66","1","12","1","1"
"3552","66","1","12","1","1"
"3554","66","1","12","1","1"
"3556","66","1","12","1","1"
"3558","66","1","12","1","1"
"3560","66","1","12","1","1"
"3562","66","1","12","1","1"
"3564","66","1","12","1","1"
"3566","66","1","12","1","1"
"3568","66","1","12","1","1"
"3570","66","1","12","1","1"
"3572","66","1","12","1","1"
"3574","66","1","12","1","1"
"3576","66","1","12","1","1"
"3578","66","1","12","1","1"
"3580","66","1","12","1","1"
"3582","66","1","12","1","1"
"3584","66","1","12","1","1"
"3586","66","1","12","1","1"
"3588","66","1","12","1","1"
"3590","66","1","12","1","1"
"3592","66","1","12","1","1"
"3594","66","1","12","1","1"
"3596","66","1","12","1","1"
"3598","66","1","12","1","1"
"3600","66","1","12","1","1"
"3602","66","1","12","1","1"
"3604","66","1","12","1","1"
"3606","66","1","12","1","1"
"3608","66","1","12","1","1"
"3610","66","1","12","1","1"
"3612","66","1","12","1","1"
"3614","66","1","12","1","1"
"3616","58","1","12","1","1"
"3618","54","1","12","1","1"
"3620","54","1","1","1","1"
"3622","54","1","1","1","1"
"3624","54","1","1","1","1"
"3626","54","1","1","1","1"
"3628","54","1","1","1","1"
"3630","54","1","1","1","1"
"3632","54","1","1","1","1"
"3634","54","1","1","1","1"
"3636","54","1","1","1","1"
"3638","54","1","1","1","1"
"3640","54","1","1","1","1"
"3642","54","1","1","1","1"
"3644","54","1","1","1","1"
"3646","54","1","1","1","1"
"3648","54","1","1","1","1"
"3650","54","1","1","1","1"
"3652","54","1","1","1","1"
"3654","54","1","1","1","1"
"3656","54","1","1","1","1"
"3658","54","1","1","1","1"
"3660","54","1","1","1","1"
"3662","54","1","1","1","1"
"3664","54","1","1","1","1"
"3666","54","1","1","1","1"
"3668","54","1","1","1","1"
"3670","54","1","1","1","1"
"3672","54","1","1","1","1"
"3674","54","1","1","1","1"
"3676","54","1","1","1","1"
"3678","54","1","1","1","1"
"3680","54","1","1","1","1"
"3682","54","1","1","1","1"
"3684","54","1","1","1","1"
"3686","54","1","1","1","1"
"3688","54","1","1","1","1"
"3690","46","1","1","1","1"
"3692","46","1","1","1","1"
"3694","46","1","1","1","1"
"3696","46","1","1","1","1"
"3698","46","1","1","1","1"
"3700","46","1","1","1","1"
"3702","46","1","1","1","1"
"3704","46","1","1","1","1"
"3706","46","1","1","1","1"
"3708","46","1","1","1","1"
"3710","46","1","1","1","1"
"3712","46","1","1","1","1"
"3714","46","1","1","1","1"
"3716","46","1","1","1","1"
"3718","46","1","1","1","1"
"3720","46","1","1","1","1"
"3722","46","1","1","1","1"
"3724","46","1","1","1","1"
"3726","46","1","1","1","1"
"3728","46","1","1","1","1"
"3730","46","1","1","1","1"
"3732","46","1","1","1","1"
"3734","46","1","1","1","1"
"3736","40","1","1","1","1"
"3738","40","1","1","1","1"
"3740","40","1","1","1","1"
"3742","40","1","1","1","1"
"3744","40","1","1","1","1"
"3746","40","1","1","1","1"
"3748","40","1","1","1","1"
"3750","40","1","1","1","1"
"3752","40","1","1","1","1"
"3754","40","1","1","1","1"
"3756","40","1","1","1","1"
"3758","40","1","1","1","1"
"3760","40","1","1","1","1"
"3762","34","1","1","1","1"
"3764","34","1","1","1","1"
"3766","30","1","1","1","1"
"3768","30","1","1","1","1"
"3770","30","1","1","1","1"
"3772","30","1","1","1","1"
"3774","30","1","1","1","1"
"3776","30","1","1","1","1"
"3778","30","1","1","1","1"
"3780","30","1","1","1","1"
"3782","30","1","1","1","1"
"3784","30","1","1","1","1"
"3786","30","1","1","1","1"
